week_date,bpi_5tc,bci_5tc,bdi,vlsfo_sgp_usd_t,usd_inr,cyclone_dummy,port_congestion_paradip_days,red_sea_disruption,freight_rate_usd_t,route_key,vessel_class,data_source,bpi_5tc_lag1,bpi_5tc_lag2,bpi_5tc_lag3,bpi_5tc_lag4,bpi_5tc_lag8,bpi_5tc_lag12,bci_5tc_lag1,bci_5tc_lag2,bci_5tc_lag3,bci_5tc_lag4,bci_5tc_lag8,bci_5tc_lag12,vlsfo_sgp_usd_t_lag1,vlsfo_sgp_usd_t_lag2,vlsfo_sgp_usd_t_lag3,vlsfo_sgp_usd_t_lag4,vlsfo_sgp_usd_t_lag8,vlsfo_sgp_usd_t_lag12,freight_rate_usd_t_lag1,freight_rate_usd_t_lag2,freight_rate_usd_t_lag3,freight_rate_usd_t_lag4,freight_rate_usd_t_lag8,freight_rate_usd_t_lag12,bpi_5tc_roll4_mean,bpi_5tc_roll4_std,bpi_5tc_roll12_mean,bpi_5tc_roll12_std,vlsfo_sgp_usd_t_roll4_mean,vlsfo_sgp_usd_t_roll4_std,vlsfo_sgp_usd_t_roll12_mean,vlsfo_sgp_usd_t_roll12_std,freight_rate_usd_t_roll4_mean,freight_rate_usd_t_roll4_std,freight_rate_usd_t_roll12_mean,freight_rate_usd_t_roll12_std,bpi_momentum_4w,bpi_momentum_12w,vlsfo_momentum_4w,bunker_bpi_interaction,usd_inr_change_4w,bpi_zscore_26w,week_of_year,month,week_sin,week_cos,prophet_pred,residual,xgb_residual_pred,ensemble_pred,p10_residual,p90_residual
2022-02-28,8197.0,7398.0,7468.0,372.6,80.94,0,1.0,0,6.09,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,7910.0,7497.0,8490.0,7803.0,8949.0,7546.0,8954.0,11263.0,11908.0,6409.0,9601.0,8677.0,363.6,362.7,492.4,495.7,527.3,552.4,6.51,6.04,6.99,6.66,8.05,10.06,8023.5,423.40248778988297,8143.583333333333,440.77131946345,397.825,63.20824708849428,487.50833333333327,77.99325679865302,6.4075,0.4418427322025307,7.2441666666666675,0.7571772739871407,394.0,651.0,-123.09999999999997,2.876076,0.4599999999999937,-0.8495106028440054,9,2,0.8854560256532099,0.4647231720437686,5.7944989103554505,0.29550108964454935,0.25630987,6.050808777260663,-0.3476241045134307,0.24762883431931532
2022-03-07,7937.0,8980.0,7957.0,374.7,81.29,0,2.0,0,6.0,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,8197.0,7910.0,7497.0,8490.0,8403.0,7458.0,7398.0,8954.0,11263.0,11908.0,9541.0,8942.0,372.6,363.6,362.7,492.4,577.4,534.8,6.09,6.51,6.04,6.99,7.69,7.89,7885.25,289.37677285273264,8183.5,392.034901044927,368.4,6.133514490091331,474.1666666666666,82.71838680215875,6.16,0.2362202362207776,7.086666666666667,0.8056429767960397,-553.0,479.0,-117.7,3.0542022,0.710000000000008,-0.8174962035097447,10,3,0.9350162426854148,0.3546048870425355,5.8059305172546605,0.19406948274533953,0.2074867,6.01341722124655,-0.3476241045134307,0.1387512462580766
2022-03-14,7188.0,8097.0,7192.0,403.2,81.35,0,2.2,0,6.0,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,7937.0,8197.0,7910.0,7497.0,8385.0,8434.0,8980.0,7398.0,8954.0,11263.0,11002.0,9212.0,374.7,372.6,363.6,362.7,578.8,517.5,6.0,6.09,6.51,6.04,8.01,7.36,7808.0,433.1150732388127,8079.666666666667,475.7289781030889,378.525,17.140084597228636,464.64166666666665,83.84803850184034,6.15,0.2437211521394893,6.973333333333334,0.8576747988639062,-309.0,-1246.0,40.5,2.9739939,0.289999999999992,-0.8487821928552558,11,3,0.970941817426052,0.239315664287558,6.08660601752714,-0.08660601752714037,-0.050223343,6.036382674452819,-0.3476241045134307,0.1387512462580766
2022-03-21,7379.0,8796.0,7577.0,396.2,81.36,0,1.6,0,6.0,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,7188.0,7937.0,8197.0,7910.0,7883.0,8314.0,8097.0,8980.0,7398.0,8954.0,7764.0,9822.0,403.2,374.7,372.6,363.6,523.3,504.0,6.0,6.0,6.09,6.51,7.98,7.66,7675.25,471.1378955960368,8001.75,509.2479526455467,386.675,15.333052533665631,455.6583333333333,85.01454911134977,6.0225,0.0450000000022425,6.835000000000001,0.8706267335035689,-531.0,-935.0,32.599999999999966,2.8982016,0.1500000000000056,-0.7654103946105766,12,3,0.992708874098054,0.120536680255323,5.862893346070177,0.13710665392982335,0.11138779,5.974281135319597,-0.25928110631377893,0.1387512462580766
2022-03-28,7212.0,7147.0,6825.0,386.2,82.09,0,1.7,0,6.09,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,7379.0,7188.0,7937.0,8197.0,7803.0,8949.0,8796.0,8097.0,8980.0,7398.0,6409.0,9601.0,396.2,403.2,374.7,372.6,495.7,527.3,6.0,6.0,6.0,6.09,6.66,8.05,7429.0,349.1580348972778,7857.0,460.00592881659446,390.075,12.398756658101462,443.9,83.95617904597638,6.0225,0.0450000000022425,6.671666666666667,0.8032075847765721,-985.0,-1737.0,13.599999999999966,2.9235598,1.1500000000000057,-0.7360210885012661,13,3,1.0,-1.6081226496766366e-16,5.731286823433743,0.35871317656625656,0.14798851,5.8792753365458115,-0.25928110631377893,0.19861907404998563
2022-04-04,7499.0,8741.0,7621.0,403.1,80.89,0,2.1,0,6.36,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,7212.0,7379.0,7188.0,7937.0,8490.0,8403.0,7147.0,8796.0,8097.0,8980.0,11908.0,9541.0,386.2,396.2,403.2,374.7,492.4,577.4,6.09,6.0,6.0,6.0,6.99,7.69,7319.5,146.7526263251485,7781.666666666667,435.8488756727618,397.175,8.016805265616235,429.375,73.14103592624106,6.112500000000001,0.1703672503745977,6.560833333333334,0.7391205872010569,-438.0,-904.0,28.400000000000038,2.7852744,-0.4000000000000057,-0.6483239532825213,14,4,0.992708874098054,-0.1205366802553228,5.994111953577989,0.3658880464220111,0.20849036,6.20260231038093,-0.25928110631377893,0.2000592686871649
2022-04-11,7654.0,9748.0,8109.0,379.5,80.21,0,2.2,0,6.0,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,7499.0,7212.0,7379.0,7188.0,7497.0,8385.0,8741.0,7147.0,8796.0,8097.0,11263.0,11002.0,403.1,386.2,396.2,403.2,362.7,578.8,6.36,6.09,6.0,6.0,6.04,8.01,7436.0,187.00980366457276,7720.75,392.81782152807546,391.25,10.464065494195603,412.7666666666667,56.9651940515732,6.112500000000001,0.1703672503745977,6.3933333333333335,0.5944490701228273,466.0,-731.0,-23.69999999999999,3.0228469,-1.1400000000000006,-0.5799536144566556,15,4,0.970941817426052,-0.2393156642875575,7.159236479463339,-1.1592364794633392,-0.46171412,6.697522360744238,-0.4734351830149199,0.2000592686871649
2022-04-18,8859.0,8261.0,8177.0,394.8,79.66,0,2.6,0,6.47,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,7654.0,7499.0,7212.0,7379.0,7910.0,7883.0,9748.0,8741.0,7147.0,8796.0,8954.0,7764.0,379.5,403.1,386.2,396.2,363.6,523.3,6.0,6.36,6.09,6.0,6.51,7.98,7806.0,725.4878818193051,7802.083333333333,512.3272140374656,390.9,10.264826674952443,402.0583333333333,45.15078693230189,6.23,0.2213594362122372,6.267500000000001,0.3282771833239546,1480.0,976.0,-1.3999999999999773,2.904693,-1.7000000000000028,-0.2738660530884568,16,4,0.9350162426854148,-0.3546048870425354,6.90651340899046,-0.4365134089904599,-0.3259107,6.580602721543865,-0.4734351830149199,0.2000592686871649
2022-04-25,8797.0,10996.0,9237.0,403.9,79.51,0,2.0,0,6.35,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,8859.0,7654.0,7499.0,7212.0,8197.0,7803.0,8261.0,9748.0,8741.0,7147.0,7398.0,6409.0,394.8,379.5,403.1,386.2,372.6,495.7,6.47,6.0,6.36,6.09,6.09,6.66,8202.25,725.7609225266003,7884.916666666667,587.3509804566481,395.325,11.323831801418322,394.40833333333336,34.32053343337746,6.295,0.2040424792378591,6.241666666666667,0.3060253505050128,1585.0,994.0,17.69999999999999,3.4975332000000003,-2.5799999999999983,-0.2035276888415611,17,4,0.8854560256532099,-0.4647231720437685,6.495053830626444,-0.14505383062644395,-0.16784573,6.32720810461326,-0.4734351830149199,0.2000592686871649
2022-05-02,8207.0,12164.0,9379.0,407.5,79.41,0,3.3,0,6.32,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,8797.0,8859.0,7654.0,7499.0,7937.0,8490.0,10996.0,8261.0,9748.0,8741.0,8980.0,11908.0,403.9,394.8,379.5,403.1,374.7,492.4,6.35,6.47,6.0,6.36,6.0,6.99,8379.25,565.7834538643403,7861.333333333333,566.1457141919674,396.425,12.485024362550488,387.3333333333333,16.30740675740884,6.285,0.2007485989993427,6.185833333333334,0.1997479472346204,708.0,-283.0,4.399999999999977,3.5531083,-1.480000000000004,-0.3183537501363255,18,5,0.8229838658936565,-0.5680647467311557,6.903835778234411,-0.5838357782344108,-0.450842,6.4529937851409205,-0.4411298424732588,0.2000592686871649
2022-05-09,8453.0,9506.0,8452.0,448.2,78.72,0,4.1,0,7.55,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,8207.0,8797.0,8859.0,7654.0,7188.0,7497.0,12164.0,10996.0,8261.0,9748.0,8097.0,11263.0,407.5,403.9,394.8,379.5,403.2,362.7,6.32,6.35,6.47,6.0,6.0,6.04,8579.0,305.605410074269,7941.0,577.3686391340487,413.6,23.677696960081928,394.4583333333333,22.18518991388662,6.6725,0.5885787967640312,6.311666666666667,0.4357404008924302,799.0,956.0,68.69999999999999,3.3443525,-1.4899999999999949,-0.1223580644859724,19,5,0.7485107481711013,-0.663122658240795,7.295911858454923,0.2540881415450764,0.0805156,7.376427459195833,-0.4411298424732588,0.2032942389241841
2022-05-16,8724.0,9312.0,8523.0,438.9,78.29,0,2.7,0,7.69,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,8453.0,8207.0,8797.0,8859.0,7379.0,7910.0,9506.0,12164.0,10996.0,8261.0,8796.0,8954.0,448.2,407.5,403.9,394.8,396.2,363.6,7.55,6.32,6.35,6.47,6.0,6.51,8545.25,269.7237784598572,8008.833333333333,619.6635206213388,424.625,22.22871641218784,400.7333333333333,23.28543568739004,6.9775,0.7441941950863307,6.41,0.590300385782308,-135.0,814.0,44.099999999999966,3.7886346,-1.3699999999999903,0.1718159615918311,20,5,0.6631226582407952,-0.7485107481711012,7.395835453235038,0.2941645467649625,0.19441515,7.590250605307944,-0.12851557242150927,0.2032942389241841
2022-05-23,9851.0,10670.0,9686.0,492.1,77.93,0,2.9,0,7.82,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,8724.0,8453.0,8207.0,8797.0,7212.0,8197.0,9312.0,9506.0,12164.0,10996.0,7147.0,7398.0,438.9,448.2,407.5,403.9,386.2,372.6,7.69,7.55,6.32,6.35,6.09,6.09,8808.75,726.2067543062343,8146.666666666667,817.6466599986851,446.675,34.93273297830364,410.69166666666666,33.48091609296708,7.345000000000001,0.6921704992270236,6.554166666666666,0.705130011652834,1054.0,1654.0,88.20000000000005,3.8289636,-1.5799999999999983,1.2594918957145855,21,5,0.5680647467311558,-0.8229838658936564,7.395145792940033,0.42485420705996724,0.24028501,7.63543080208577,-0.12851557242150927,0.1823698664922178
2022-05-30,10615.0,12837.0,10973.0,488.7,79.12,0,2.7,0,7.44,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,9851.0,8724.0,8453.0,8207.0,7499.0,7937.0,10670.0,9312.0,9506.0,12164.0,8741.0,8980.0,492.1,438.9,448.2,407.5,403.1,374.7,7.82,7.69,7.55,6.32,6.36,6.0,9410.75,1005.4764625125056,8369.833333333334,1078.9336346039631,466.975,27.349268728800084,420.19166666666666,38.1832771185922,7.625,0.1654287359162572,6.674166666666667,0.7245118523824253,2408.0,2678.0,81.19999999999999,4.8476771,-0.289999999999992,3.0148113268674943,22,5,0.464723172043769,-0.8854560256532096,7.748556710660584,-0.308556710660584,-0.25113988,7.4974168314339,-0.12851557242150927,0.1823698664922178
2022-06-06,10976.0,10116.0,10083.0,460.7,80.01,0,3.4,0,7.13,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,10615.0,9851.0,8724.0,8453.0,7654.0,7188.0,12837.0,10670.0,9312.0,9506.0,9748.0,8097.0,488.7,492.1,438.9,448.2,379.5,403.2,7.44,7.82,7.69,7.55,6.0,6.0,10041.5,995.7056124511208,8685.5,1243.3351409528257,470.1,25.111484756317925,424.9833333333333,39.44417996781511,7.52,0.3040833219149839,6.7683333333333335,0.7020079426298095,2523.0,3788.0,12.5,5.1875505,1.2900000000000065,2.7675897084586456,23,6,0.3546048870425358,-0.9350162426854148,7.67842071517539,-0.5484207151753901,-0.41271278,7.265707932554006,-0.13516510307138924,0.1823698664922178
2022-06-13,12383.0,14721.0,12699.0,466.2,79.83,1,3.8,0,9.69,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,10976.0,10615.0,9851.0,8724.0,8859.0,7379.0,10116.0,12837.0,10670.0,9312.0,8261.0,8796.0,460.7,488.7,492.1,438.9,394.8,396.2,7.13,7.44,7.82,7.69,6.47,6.0,10956.25,1060.5084865289837,9102.5,1563.2891025599529,476.925,15.781925315587596,430.81666666666666,39.97303257614293,8.02,1.1485352991238509,7.075833333333333,1.0545180573766912,3659.0,5004.0,27.30000000000001,5.0566432,1.539999999999992,3.1571972146219465,24,6,0.2393156642875576,-0.970941817426052,8.683515090327605,1.0064849096723947,0.4308783,9.11439340172325,-0.13516510307138924,0.20549357034619684
2022-06-20,11246.0,12416.0,11152.0,445.2,79.68,0,3.6,0,8.1,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,12383.0,10976.0,10615.0,9851.0,8797.0,7212.0,14721.0,10116.0,12837.0,10670.0,10996.0,7147.0,466.2,460.7,488.7,492.1,403.9,386.2,9.69,7.13,7.44,7.82,6.35,6.09,11305.0,763.7421030688278,9438.666666666666,1553.50356721,465.2,18.013883534655214,435.73333333333335,37.54079800898703,8.09,1.1407892005099711,7.243333333333332,1.0432670130921582,1395.0,4034.0,-46.900000000000034,5.772954599999999,1.75,1.957457091188925,25,6,0.120536680255323,-0.992708874098054,8.578171913104702,-0.47817191310470264,-0.39892405,8.1792478603894,-0.13516510307138924,0.20549357034619684
2022-06-27,10713.0,14496.0,11691.0,433.3,79.16,1,3.3,0,8.21,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,11246.0,12383.0,10976.0,10615.0,8207.0,7499.0,12416.0,14721.0,10116.0,12837.0,12164.0,8741.0,445.2,466.2,460.7,488.7,407.5,403.1,8.1,9.69,7.13,7.44,6.32,6.36,11329.5,735.2706984505746,9706.5,1463.1196123355207,451.35,14.961840350264248,438.25,36.14039542974358,8.2825,1.0563892906185253,7.3975,1.037541894006382,98.0,3214.0,-55.39999999999998,5.0067192,0.039999999999992,1.4243514760126956,26,6,-3.216245299353273e-16,-1.0,9.137357748472056,-0.9273577484720548,-0.51399565,8.623362101041636,-0.35783126734410914,0.1823698664922178
2022-07-04,9992.0,10573.0,9725.0,603.9,78.28,0,3.3,0,8.65,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,10713.0,11246.0,12383.0,10976.0,8453.0,7654.0,14496.0,12416.0,14721.0,10116.0,9506.0,9748.0,433.3,445.2,466.2,460.7,448.2,379.5,8.21,8.1,9.69,7.13,7.55,6.0,11083.5,1007.2651090949174,9901.333333333334,1312.9128845529222,487.15,79.01284705666609,456.95,55.726189371050864,8.6625,0.7250459755538545,7.618333333333332,0.9941632693178568,-984.0,2338.0,143.2,4.6419429,-1.730000000000004,0.8619868727299136,27,7,-0.1205366802553228,-0.992708874098054,8.263281296276798,0.3867187037232025,0.14481962,8.408100913548221,-0.35783126734410914,0.23043310874426948
2022-07-11,9757.0,13485.0,10760.0,620.0,78.26,0,5.2,0,7.64,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,9992.0,10713.0,11246.0,12383.0,8724.0,8859.0,10573.0,14496.0,12416.0,14721.0,9312.0,8261.0,603.9,433.3,445.2,466.2,438.9,394.8,8.65,8.21,8.1,9.69,7.69,6.47,10427.0,680.8528964957577,9976.166666666666,1273.089144442681,525.6,100.04282416378874,475.7166666666667,69.1874375530092,8.15,0.4148091930838142,7.715833333333332,0.9263659038840696,-2626.0,898.0,153.8,6.0341688,-1.5699999999999932,0.653096132215868,28,7,-0.2393156642875574,-0.970941817426052,9.847759344580568,-2.2077593445805688,-1.4772485,8.370510795119204,-0.35783126734410914,0.23043310874426948
2022-07-18,8812.0,8683.0,8320.0,598.6,77.83,0,3.4,0,8.13,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,9757.0,9992.0,10713.0,11246.0,9851.0,8797.0,13485.0,10573.0,14496.0,12416.0,10670.0,10996.0,620.0,603.9,433.3,445.2,492.1,403.9,7.64,8.65,8.21,8.1,7.82,6.35,9818.5,784.656400385967,9977.416666666666,1271.8328548228687,563.95,87.57406389260878,491.94166666666666,73.5091764009878,8.157499999999999,0.4138739743772795,7.864166666666667,0.8247143674502981,-2434.0,15.0,153.40000000000003,6.04934,-1.8500000000000083,-0.0250629366137144,29,7,-0.3546048870425356,-0.9350162426854148,9.736183659069857,-1.6061836590698562,-1.2858206,8.45036305569919,-0.3947622919731458,0.23043310874426948
2022-07-25,9387.0,11694.0,9840.0,627.1,77.83,0,3.4,0,9.79,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,8812.0,9757.0,9992.0,10713.0,10615.0,8207.0,8683.0,13485.0,10573.0,14496.0,12837.0,12164.0,598.6,620.0,603.9,433.3,488.7,407.5,8.13,7.64,8.65,8.21,7.44,6.32,9487.0,514.3118379608457,10075.75,1163.5107629306085,612.4000000000001,13.373356596856786,510.2416666666666,77.78658985073248,8.552499999999998,0.9223294783681384,8.153333333333332,0.8422192905256229,-1326.0,1180.0,193.8,5.2748632,-1.3299999999999983,0.3429394589731678,30,7,-0.464723172043768,-0.8854560256532101,9.323084984714217,0.4669150152857817,0.32936153,9.652446512872405,-0.3947622919731458,0.23043310874426948
2022-08-01,9312.0,11323.0,9651.0,660.2,77.13,0,3.0,0,9.93,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,9387.0,8812.0,9757.0,9992.0,10976.0,8453.0,11694.0,8683.0,13485.0,10573.0,10116.0,9506.0,627.1,598.6,620.0,603.9,460.7,448.2,9.79,8.13,7.64,8.65,7.13,7.55,9317.0,388.82301029302494,10147.333333333334,1077.8698127947318,626.475,25.53890822516396,527.9083333333333,86.05034951419525,8.872499999999999,1.1590908793821302,8.351666666666667,0.9593163601169448,-680.0,859.0,56.30000000000007,5.8865877,-1.1500000000000057,0.2511352979000378,31,8,-0.5680647467311556,-0.8229838658936566,10.123969162084373,-0.19396916208437354,-0.15195215,9.972017014600548,-0.3947622919731458,0.23043310874426948
2022-08-08,8363.0,8645.0,8058.0,702.1,76.83,0,5.3,0,11.24,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,9312.0,9387.0,8812.0,9757.0,12383.0,8724.0,11323.0,11694.0,8683.0,13485.0,14721.0,9312.0,660.2,627.1,598.6,620.0,466.2,438.9,9.93,9.79,8.13,7.64,9.69,7.69,8968.5,477.5831515732767,10117.25,1125.2047995409146,647.0,44.530214461643865,549.8416666666667,94.43549465913308,9.7725,1.274947711346169,8.647499999999999,1.2423447406197654,-1394.0,-361.0,82.10000000000002,6.1477824000000005,-1.4300000000000068,-0.4283079791597958,32,8,-0.663122658240795,-0.7485107481711013,10.43438221398975,0.8056177860102505,0.3729169,10.807299121061817,-0.3947622919731458,0.39454052044090254
2022-08-15,7822.0,9370.0,8050.0,710.2,76.94,1,3.8,0,10.5,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,8363.0,9312.0,9387.0,8812.0,11246.0,9851.0,8645.0,11323.0,11694.0,8683.0,12416.0,10670.0,702.1,660.2,627.1,598.6,445.2,492.1,11.24,9.93,9.79,8.13,8.1,7.82,8721.0,759.2105548967711,9948.166666666666,1306.666740105448,674.9000000000001,38.67324656658623,568.0166666666667,102.91895163700708,10.365,0.6592167069081535,8.870833333333334,1.3186112414433369,-990.0,-2029.0,111.60000000000002,5.8716623,-0.8900000000000006,-0.8337855007635071,33,8,-0.7485107481711011,-0.6631226582407952,10.669716392786228,-0.16971639278622774,0.05944214,10.729158532948219,-0.3947622919731458,0.39454052044090254
2022-08-22,8160.0,10813.0,8813.0,747.8,77.16,0,4.0,0,10.24,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,7822.0,8363.0,9312.0,9387.0,10713.0,10615.0,9370.0,8645.0,11323.0,11694.0,14496.0,12837.0,710.2,702.1,660.2,627.1,433.3,488.7,10.5,11.24,9.93,9.79,8.21,7.44,8414.25,638.7447977609393,9743.583333333334,1382.7436138040891,705.0749999999999,35.93655288606968,589.6083333333333,111.58035391047952,10.4775,0.5591883999752045,9.104166666666666,1.2898235138846803,-1227.0,-2455.0,120.69999999999992,5.555184400000001,-0.6700000000000017,-0.598453615854492,34,8,-0.8229838658936564,-0.5680647467311559,9.594206522141246,0.6457934778587546,0.37768814,9.971894661818293,-0.3947622919731458,0.39978177078688804
2022-08-29,8861.0,9930.0,8846.0,666.8,77.4,0,4.0,0,8.95,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,8160.0,7822.0,8363.0,9312.0,9992.0,10976.0,10813.0,9370.0,8645.0,11323.0,10573.0,10116.0,747.8,710.2,702.1,660.2,603.9,460.7,10.24,10.5,11.24,9.93,8.65,7.13,8301.5,434.65120115635614,9567.333333333334,1345.6702509319566,706.725,33.23967258161976,606.7833333333334,105.63804267689756,10.2325,0.9541968699732938,9.255833333333332,1.1341994239698137,-451.0,-2115.0,6.599999999999909,6.102048,0.2700000000000102,-0.1065350227328643,35,8,-0.8854560256532096,-0.4647231720437691,10.206973828002338,-1.256973828002339,-0.86139494,9.345578886195545,-0.40980545807241703,0.39978177078688804
2022-09-05,10523.0,9467.0,9574.0,646.7,76.84,0,2.9,0,9.52,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,8861.0,8160.0,7822.0,8363.0,9757.0,12383.0,9930.0,10813.0,9370.0,8645.0,13485.0,14721.0,666.8,747.8,710.2,702.1,620.0,466.2,8.95,10.24,10.5,11.24,7.64,9.69,8841.5,1201.6162726372606,9412.333333333334,1070.9440468651997,692.875,45.19936393357718,621.8249999999999,96.23267376520288,9.802499999999998,0.7034379858951079,9.241666666666667,1.1293347465198678,2160.0,-1860.0,-55.39999999999998,5.9085148,0.0100000000000051,1.0306287391589266,36,9,-0.9350162426854148,-0.3546048870425359,9.548200793464748,-0.02820079346474813,0.057015806,9.605216599901286,-0.40980545807241703,0.39978177078688804
2022-09-12,13355.0,15254.0,13447.0,610.8,77.28,0,2.9,0,10.56,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,10523.0,8861.0,8160.0,7822.0,8812.0,11246.0,9467.0,9930.0,10813.0,9370.0,8683.0,12416.0,646.7,666.8,747.8,710.2,598.6,445.2,9.52,8.95,10.24,10.5,8.13,8.1,10224.75,2310.1532957793074,9588.083333333334,1490.203247781261,668.025,58.00864159761003,635.625,78.91761095079968,9.8175,0.7236193750862162,9.446666666666667,1.126525901193899,5533.0,2109.0,-99.40000000000008,6.8052241,0.3400000000000034,2.585493493142513,37,9,-0.970941817426052,-0.2393156642875577,10.016066055124291,0.5439339448757092,0.48405266,10.500118713205346,-0.40980545807241703,0.26286408783572135
2022-09-19,13746.0,14169.0,13228.0,607.6,76.96,0,3.4,0,11.3,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,13355.0,10523.0,8861.0,8160.0,9387.0,10713.0,15254.0,9467.0,9930.0,10813.0,11694.0,14496.0,610.8,646.7,666.8,747.8,627.1,433.3,10.56,9.52,8.95,10.24,9.79,8.21,11621.25,2334.2082704848763,9840.833333333334,1899.378024193371,632.975,28.6829072213167,650.15,48.45444908740157,10.0825,1.0502817082415703,9.704166666666667,1.1704502500657192,5586.0,3033.0,-140.19999999999993,8.157233999999999,-0.2000000000000028,2.41410725469672,38,9,-0.992708874098054,-0.1205366802553235,10.19362702607271,1.1063729739272912,0.931546,11.125172998896806,-0.40980545807241703,0.26286408783572135
2022-09-26,12631.0,14227.0,12638.0,583.4,77.3,0,3.2,0,10.87,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,13746.0,13355.0,10523.0,8861.0,9312.0,9992.0,14169.0,15254.0,9467.0,9930.0,11323.0,10573.0,607.6,610.8,646.7,666.8,660.2,603.9,11.3,10.56,9.52,8.95,9.93,8.65,12563.75,1436.7758755862594,10060.75,2064.105006358337,612.125,26.09461949649157,648.4416666666667,50.54939003918137,10.5625,0.7583479852065451,9.889166666666666,1.164110728358304,3770.0,2639.0,-83.39999999999998,8.3520696,-0.1000000000000085,1.6188665040760108,39,9,-1.0,-1.8369701987210294e-16,9.925802677243864,0.9441973227561355,0.81086105,10.736663728326475,-0.38053572009627457,0.26286408783572135
2022-10-03,10629.0,11979.0,10638.0,572.5,77.34,0,2.0,0,10.11,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,12631.0,13746.0,13355.0,10523.0,8363.0,9757.0,14227.0,14169.0,15254.0,9467.0,8645.0,13485.0,583.4,607.6,610.8,646.7,702.1,620.0,10.87,11.3,10.56,9.52,11.24,7.64,12590.25,1386.694240511102,10133.416666666666,2067.785440704305,593.575,18.628718868099504,644.4833333333333,54.67078051778847,10.71,0.5020624131189517,10.095,0.9238407969893564,106.0,872.0,-74.20000000000005,7.368925399999999,0.5,0.4207272180569639,40,10,-0.992708874098054,0.1205366802553232,9.80691617679617,0.30308382320382954,0.22829197,10.035208150267811,-0.38053572009627457,0.2494496707660045
2022-10-10,10912.0,10116.0,10048.0,622.5,76.75,0,2.3,0,10.16,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,10629.0,12631.0,13746.0,13355.0,7822.0,8812.0,11979.0,14227.0,14169.0,15254.0,9370.0,8683.0,572.5,583.4,607.6,610.8,710.2,598.6,10.11,10.87,11.3,10.56,10.5,8.13,11979.5,1472.9088000732866,10308.416666666666,2034.3784602914425,596.5,22.70697396542932,646.475,53.26453920164515,10.61,0.5762522595763298,10.264166666666666,0.6867506935938427,-2443.0,2100.0,11.700000000000044,6.0851025,-0.5300000000000011,0.5309045485569712,41,10,-0.970941817426052,0.2393156642875573,10.147157368789959,0.012842631210041588,0.077453,10.2246103711236,-0.3021221511489955,0.2494496707660045
2022-10-17,10264.0,9449.0,9425.0,607.2,76.65,1,3.6,0,11.7,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,10912.0,10629.0,12631.0,13746.0,8160.0,9387.0,10116.0,11979.0,14227.0,14169.0,10813.0,11694.0,622.5,572.5,583.4,607.6,747.8,627.1,10.16,10.11,10.87,11.3,10.24,9.79,11109.0,1048.7640344710503,10381.5,2013.9180041087895,596.4,22.64258524697843,644.8166666666667,54.223742423630256,10.71,0.7456987774341756,10.423333333333334,0.7816455059487026,-3482.0,877.0,-0.3999999999999772,6.79272,-0.309999999999988,0.1037160648098099,42,10,-0.9350162426854148,0.3546048870425355,11.163998489864378,0.5360015101356215,0.38232976,11.546328251846342,-0.20037014633883243,0.2494496707660045
